Booking_ID,Trip_Date,Year,Quarter,Month,Month_Name,Day_Of_Week,Is_Weekend,Carrier,Customer,Vehicle_No,Vehicle_Type_Clean,Vehicle_Category,Origin_City,Origin_State,Destination_City,Destination_State,GPS_Provider,Market_Type,Distance_KM,Planned_Transit_Hours,Actual_Transit_Hours,Delay_Hours,On_Time_Flag,Has_Missing_Distance,Has_Missing_Vehicle_Type
AEIBK2026654,2020-08-21,2020,3,8,August,Friday,0,Nav Bharath,Ford India Private Limited,HR39D9714,32 FT Single-Axle 7MT - HCV,HCV,Ahmedabad,Gujarat,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,1900.0,75.19166666666666,101.50929083333332,26.31762416666667,0.0,0,0
VCV00012061/082021,2020-08-25,2020,3,8,August,Tuesday,0,Eswar Transport,Daimler India Commercial Vehicles Pvt Lt,TN88C8632,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,20.0,100.00840833333334,8.493315833333334,-91.5150925,1.0,0,1
VCV00012523/082021,2020-08-25,2020,3,8,August,Tuesday,0,Sr Transports,Lucas Tvs Ltd,TN02AS5679,,Unknown,PONDY,PONDICHERRY,CHENNAI,TAMIL NADU,VAMOSYS,Regular,175.0,100.04137972222222,2.2531536111111112,-97.78822611111111,1.0,0,1
VCV00012197/082021,2020-08-25,2020,3,8,August,Tuesday,0,Namakkal Sri Anjinaya Transport,Daimler India Commercial Vehicles Pvt Lt,TN88D4134,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,20.0,100.01110194444445,6.629290833333333,-93.38181111111112,1.0,0,1
VCV00011608/082021,2020-08-24,2020,3,8,August,Monday,0,Arvinth Transport,Daimler India Commercial Vehicles Pvt Lt,TN88A8569,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,20.0,100.0271361111111,25.68068416666667,-74.34645194444445,1.0,0,1
VCV00012389/082021,2020-08-25,2020,3,8,August,Tuesday,0,Namakkal Sri Anjinaya Transport,Daimler India Commercial Vehicles Pvt Lt,TN88D4133,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,20.0,100.00992222222222,3.2150075,-96.79491472222223,1.0,0,1
AEIBK2026897,2020-08-25,2020,3,8,August,Tuesday,0,Vijay Transport,Ashok Leyland Limited,KA51C6972,1 MT Tata Ace (Closed Body),Other,Tiruvallur,Tamil Nadu,Krishnagiri,Tamil Nadu,CONSENT TRACK,Regular,535.0,3.955,0.6887230555555555,-3.2662769444444444,1.0,0,0
VCV00012602/082021,2020-08-25,2020,3,8,August,Tuesday,0,Vidhi Transport Company,Hero Motocorp Ltd,RJ02GA6079,,Unknown,ALWAR,RAJASTHAN,ALWAR,RAJASTHAN,VIRSTEMPO,Regular,288.0,100.91095833333334,2.993831388888889,-97.91712694444445,1.0,0,1
VCV00011331/082021,2020-08-24,2020,3,8,August,Monday,0,Sr Transports,Lucas Tvs Ltd,TN02AP2662,,Unknown,PONDY,PONDICHERRY,PONDY,PONDICHERRY,VAMOSYS,Regular,300.0,100.05862777777777,31.72758138888889,-68.3310463888889,1.0,0,1
VCV00012216/082021,2020-08-24,2020,3,8,August,Monday,0,Ragul Transport,Daimler India Commercial Vehicles Pvt Lt,TN19AM0312,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,104.0,124.01664805555556,28.87738611111111,-95.13926194444444,1.0,0,1
AEIBK2026760,2020-08-25,2020,3,8,August,Tuesday,0,Shree Om Transport Company,Brakes India Private Ltd,NL01AB7612,32 FT Multi-Axle MXL 18MT,Other,Kanchipuram,Tamil Nadu,Rewari,Haryana,CONSENT TRACK,Regular,2400.0,-19.47222222222222,4.492054722222222,23.964276944444443,0.0,0,0
AEIBK2026778,2020-08-21,2020,3,8,August,Friday,0,Vijay Transport,Ashok Leyland Limited,KA590408,1 MT Tata Ace (Closed Body),Other,Tiruvallur,Tamil Nadu,Krishnagiri,Tamil Nadu,CONSENT TRACK,Regular,535.0,78.4713888888889,98.52904722222222,20.057658333333336,0.0,0,0
AEIBK2026277,2020-08-18,2020,3,8,August,Tuesday,0,Vijay Transport,Ashok Leyland Limited,KA51C6972,1 MT Tata Ace (Closed Body),Other,Tiruvallur,Tamil Nadu,Krishnagiri,Tamil Nadu,CONSENT TRACK,Regular,535.0,77.29166666666667,167.93622972222224,90.64456305555557,0.0,0,0
AEIBK2026966,2020-08-25,2020,3,8,August,Tuesday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17AT5999,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Gautam Buddha Nagar,Uttar Pradesh,CONSENT TRACK,Regular,43.0,-65.10944444444445,1.4219119444444444,66.5313563888889,0.0,0,0
AEIBK2026766,2020-08-25,2020,3,8,August,Tuesday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17AT8988,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Muzaffarnagar,Uttar Pradesh,CONSENT TRACK,Regular,84.9,-82.69194444444445,6.348223055555556,89.0401675,0.0,0,0
AEIBK2026765,2020-08-25,2020,3,8,August,Tuesday,0,A P R Trailler Service,Larsen & Toubro Limited,UP78FN4706,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Ghaziabad,Uttar Pradesh,CONSENT TRACK,Regular,56.0,-85.84861111111111,4.913738055555555,90.76234916666667,0.0,0,0
VCV00012057/082021,2020-08-25,2020,3,8,August,Tuesday,0,Vinayaka Roadlines,Ashok Leyland Limited,TN23AZ8289,,Unknown,HOSUR,KARNATAKA,CHENNAI,TAMIL NADU,CONSENT TRACK,Regular,560.0,100.01183055555556,12.36460638888889,-87.64722416666666,1.0,0,1
AEIBK2026772,2020-08-25,2020,3,8,August,Tuesday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17T8250,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Meerut,Uttar Pradesh,CONSENT TRACK,Regular,35.0,-87.49083333333333,4.2935083333333335,91.78434166666666,0.0,0,0
AEIBK2026929,2020-08-25,2020,3,8,August,Tuesday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17AT4570,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Gautam Buddha Nagar,Uttar Pradesh,CONSENT TRACK,Regular,43.0,-63.71333333333333,4.0202036111111115,67.73353694444445,0.0,0,0
VCV00011656/082021,2020-08-24,2020,3,8,August,Monday,0,Vj Logistics,Daimler India Commercial Vehicles Pvt Lt,TN30BB0534,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,103.0,100.01641111111111,22.779708333333332,-77.23670277777778,1.0,0,1
MVCV0001108/082021,2020-08-20,2020,3,8,August,Thursday,0,A.V.Transports,Praveen Engineering Products India Pvt L,TN24P7916,,Unknown,HOSUR,TAMIL NADU,CHENNAI,TAMIL NADU,CONSENT TRACK,Market,365.0,100.0,130.88324916666667,30.883249166666666,0.0,0,1
AEIBK2026503,2020-08-20,2020,3,8,August,Thursday,0,Patanjali Parivahan Private Limited,Tvs Motor Company Limited,UK08CB1307,32 FT Multi-Axle 14MT - HCV,HCV,Krishnagiri,Tamil Nadu,Solan,Himachal Pradesh,CONSENT TRACK,Regular,2600.0,78.44222222222223,127.16031861111111,48.71809638888889,0.0,0,0
AEIBK2026439,2020-08-21,2020,3,8,August,Friday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17AT5999,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Ghaziabad,Uttar Pradesh,CONSENT TRACK,Regular,56.0,-42.08305555555555,95.76126111111111,137.84431666666666,0.0,0,0
VCV00011943/082021,2020-08-25,2020,3,8,August,Tuesday,0,Namakkal Sri Anjinaya Transport,Daimler India Commercial Vehicles Pvt Lt,TN88D3900,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,3.0,100.01386388888888,15.047489722222224,-84.96637416666667,1.0,0,1
AEIBK2026761,2020-08-21,2020,3,8,August,Friday,0,Krc Logistics,Brakes India Private Ltd,TN14T6171,32 FT Multi-Axle 14MT - HCV,HCV,Kanchipuram,Tamil Nadu,Pune,Maharashtra,KRC LOGISTICS,Regular,1199.0,75.58305555555556,94.96839083333333,19.385335277777777,0.0,0,0
AEIBK2026407,2020-08-20,2020,3,8,August,Thursday,0,Super India Global Logistics Private Limited,Tvs Motor Company Limited,HR55AF5177,32 FT Multi-Axle 14MT - HCV,HCV,Krishnagiri,Tamil Nadu,Solan,Himachal Pradesh,CONSENT TRACK,Regular,2600.0,51.52583333333333,122.82797416666666,71.30214083333333,0.0,0,0
VCV00011469/082021,2020-08-24,2020,3,8,August,Monday,0,Vj Logistics,Daimler India Commercial Vehicles Pvt Lt,TN30BB1036,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,21.0,100.01488805555556,26.56302583333333,-73.45186222222223,1.0,0,1
VCV00012358/082021,2020-08-25,2020,3,8,August,Tuesday,0,Sri Pachiamman Transport,Ashok Leyland Limited,TN60F9702,,Unknown,HOSUR,KARNATAKA,HOSUR,KARNATAKA,VAMOSYS,Regular,110.0,100.0070925,1.1661341666666665,-98.84095833333333,1.0,0,1
VCV00012359/082021,2020-08-25,2020,3,8,August,Tuesday,0,Sri Pachiamman Transport,Ashok Leyland Limited,TN60F8519,,Unknown,HOSUR,KARNATAKA,HOSUR,KARNATAKA,VAMOSYS,Regular,110.0,100.03145833333333,0.9961777777777777,-99.03528055555556,1.0,0,1
VCV00012370/082021,2020-08-25,2020,3,8,August,Tuesday,0,Sri Pachiamman Transport,Ashok Leyland Limited,TN28AL5055,,Unknown,HOSUR,KARNATAKA,HOSUR,KARNATAKA,VAMOSYS,Regular,110.0,100.13235361111111,1.0823119444444445,-99.05004166666667,1.0,0,1
VCV00012397/082021,2020-08-25,2020,3,8,August,Tuesday,0,Sri Pachiamman Transport,Ashok Leyland Limited,TN24AE6396,,Unknown,HOSUR,KARNATAKA,HOSUR,KARNATAKA,VAMOSYS,Regular,110.0,100.0064,0.2130563888888889,-99.79334361111111,1.0,0,1
VCV00012387/082021,2020-08-25,2020,3,8,August,Tuesday,0,Sri Pachiamman Transport,Ashok Leyland Limited,TN283256,,Unknown,HOSUR,KARNATAKA,HOSUR,KARNATAKA,VAMOSYS,Regular,110.0,100.006875,0.8013083333333333,-99.20556666666666,1.0,0,1
VCV00009430/082021,2020-08-19,2020,3,8,August,Wednesday,0,Sr Raja Trans,Daimler India Commercial Vehicles Pvt Lt,TN11AB2839,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,940.0,100.01173333333332,139.60366027777778,39.591926944444445,0.0,0,1
VCV00012381/082021,2020-08-25,2020,3,8,August,Tuesday,0,Sri Pachiamman Transport,Ashok Leyland Limited,TN52Y0785,,Unknown,HOSUR,KARNATAKA,HOSUR,KARNATAKA,VAMOSYS,Regular,110.0,100.0773675,0.4589083333333333,-99.61845916666667,1.0,0,1
VCV00012385/082021,2020-08-25,2020,3,8,August,Tuesday,0,Sri Pachiamman Transport,Ashok Leyland Limited,KA22B0825,,Unknown,HOSUR,KARNATAKA,HOSUR,KARNATAKA,VAMOSYS,Regular,110.0,100.14288611111111,0.4592694444444444,-99.68361666666667,1.0,0,1
VCV00011958/082021,2020-08-25,2020,3,8,August,Tuesday,0,Arvinth Transport,Daimler India Commercial Vehicles Pvt Lt,TN28AQ0975,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,21.0,100.01649638888888,7.3272797222222215,-92.68921666666667,1.0,0,1
AEIBK2026480,2020-08-19,2020,3,8,August,Wednesday,0,Ekta Transport Company,Ford India Private Limited,HR47D8350,32 FT Single-Axle 7MT - HCV,HCV,Ahmedabad,Gujarat,Kanchipuram,Tamil Nadu,EKTA,Regular,1900.0,94.52916666666667,144.02057416666665,49.4914075,0.0,0,0
AEIBK2027022,2020-08-24,2020,3,8,August,Monday,0,Ekta Transport Company,Ford India Private Limited,HR47C6031,32 FT Single-Axle 7MT - HCV,HCV,Gurgaon,Haryana,Ahmedabad,Gujarat,EKTA,Regular,1000.0,54.655,26.989980555555555,-27.665019444444447,1.0,0,0
VCV00011694/082021,2020-08-24,2020,3,8,August,Monday,0,Arvinth Transport,Daimler India Commercial Vehicles Pvt Lt,TN28AQ0781,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,61.0,100.00634527777778,19.69850277777778,-80.3078425,1.0,0,1
VCV00011761/082021,2020-08-24,2020,3,8,August,Monday,0,Sr Transports,Lucas Tvs Ltd,TN02AS5679,,Unknown,CHENNAI,TAMIL NADU,PONDY,PONDICHERRY,VAMOSYS,Regular,170.0,100.04280361111111,18.781440833333335,-81.26136277777778,1.0,0,1
VCV00011829/082021,2020-08-24,2020,3,8,August,Monday,0,Sr Transports,Lucas Tvs Ltd,TN25M8075,,Unknown,CHENNAI,TAMIL NADU,PONDY,PONDICHERRY,CONSENT TRACK,Regular,170.0,100.05625555555557,17.66031472222222,-82.39594083333333,1.0,0,1
VCV00011486/082021,2020-08-24,2020,3,8,August,Monday,0,Vj Logistics,Daimler India Commercial Vehicles Pvt Lt,TN30BJ0957,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,21.0,100.01297777777776,24.83715638888889,-75.17582138888889,1.0,0,1
AEIBK2026359,2020-08-19,2020,3,8,August,Wednesday,0,Trans Cargo India,Ford India Private Limited,HR38Z9716,32 FT Multi-Axle MXL 18MT,Other,Ahmedabad,Gujarat,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,1900.0,81.2136111111111,179.8571186111111,98.6435075,0.0,0,0
AEIBK2026440,2020-08-21,2020,3,8,August,Friday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17AT4210,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Ghaziabad,Uttar Pradesh,CONSENT TRACK,Regular,56.0,-38.68888888888889,97.77458611111112,136.46347500000002,0.0,0,0
AEIBK2027173,2020-08-24,2020,3,8,August,Monday,0,Ekta Travels,Ford India Private Limited,HR47C5324,32 FT Single-Axle 7MT - HCV,HCV,Gurgaon,Haryana,Ahmedabad,Gujarat,EKTA,Regular,1000.0,99.33972222222222,23.822497222222225,-75.517225,1.0,0,0
VCV00012328/082021,2020-08-25,2020,3,8,August,Tuesday,0,Virs Tempo Service,Hero Motocorp Ltd,HR55S5777,,Unknown,ALWAR,RAJASTHAN,ALWAR,RAJASTHAN,VIRSTEMPO,Regular,242.0,101.45235277777778,2.680329722222222,-98.77202305555555,1.0,0,1
AEIBK2026442,2020-08-21,2020,3,8,August,Friday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17AT4570,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Saharanpur,Uttar Pradesh,CONSENT TRACK,Regular,160.0,-28.934444444444445,98.07335833333335,127.00780277777778,0.0,0,0
MVCV0001434/082021,2020-08-24,2020,3,8,August,Monday,0,A.V.Transports,Ashok Leyland Limited,KA432901,,Unknown,CHENNAI,TAMIL NADU,HOSUR,KARNATAKA,CONSENT TRACK,Market,310.0,124.0,26.367305555555557,-97.63269444444445,1.0,0,1
MVCV0001429/082021,2020-08-25,2020,3,8,August,Tuesday,0,A.V.Transports,Ashok Leyland Limited,KA27A4080,,Unknown,HOSUR,KARNATAKA,CHENNAI,TAMIL NADU,CONSENT TRACK,Market,365.0,100.0,4.434474166666667,-95.56552583333333,1.0,0,1
AEIBK2027172,2020-08-24,2020,3,8,August,Monday,0,Sree Mahaa Roadlines,Ashok Leyland Limited,TN18AJ1390,19 FT OPEN BODY 8 MT,Other,Coimbatore,Tamil Nadu,Krishnagiri,Tamil Nadu,CONSENT TRACK,Regular,400.0,93.21027777777778,16.766174166666666,-76.4441036111111,1.0,0,0
VCV00012212/082021,2020-08-25,2020,3,8,August,Tuesday,0,Sri Pachiamman Transport,Ashok Leyland Limited,TN24AE6396,,Unknown,HOSUR,KARNATAKA,HOSUR,KARNATAKA,VAMOSYS,Regular,110.0,100.09166472222223,1.2822369444444444,-98.80942777777778,1.0,0,1
AEIBK2026437,2020-08-21,2020,3,8,August,Friday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17AT0059,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Muzaffarnagar,Uttar Pradesh,CONSENT TRACK,Regular,84.9,-35.405,96.48597694444445,131.89097694444445,0.0,0,0
AEIBK2026438,2020-08-21,2020,3,8,August,Friday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17T9436,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Muzaffarnagar,Uttar Pradesh,CONSENT TRACK,Regular,84.9,-39.348333333333336,93.65046583333334,132.99879916666669,0.0,0,0
AEIBK2026661,2020-08-21,2020,3,8,August,Friday,0,Unknown,Ford India Private Limited,JH01BC5813,32 FT Multi-Axle 14MT - HCV,HCV,Gurgaon,Haryana,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,2425.0,79.70472222222222,98.95519527777778,19.250473055555553,0.0,0,0
AEIBK2027171,2020-08-24,2020,3,8,August,Monday,0,S.M.G Transport,Ashok Leyland Limited,TN40J2380,1.5 MT Vehicle (Closed Body),Other,Coimbatore,Tamil Nadu,Tiruvallur,Tamil Nadu,CONSENT TRACK,Regular,530.0,94.52916666666667,17.143797222222222,-77.38536944444445,1.0,0,0
AEIBK2026443,2020-08-25,2020,3,8,August,Tuesday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17AT8988,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Meerut,Uttar Pradesh,CONSENT TRACK,Regular,40.0,-134.36138888888888,1.8152991666666667,136.17668805555556,0.0,0,0
VCV00012209/082021,2020-08-25,2020,3,8,August,Tuesday,0,Sri Pachiamman Transport,Ashok Leyland Limited,TN70J0495,,Unknown,HOSUR,KARNATAKA,HOSUR,KARNATAKA,VAMOSYS,Regular,110.0,100.06713333333333,0.3255194444444444,-99.74161388888889,1.0,0,1
VCV00012196/082021,2020-08-25,2020,3,8,August,Tuesday,0,Sri Pachiamman Transport,Ashok Leyland Limited,KA22B0825,,Unknown,HOSUR,KARNATAKA,HOSUR,KARNATAKA,VAMOSYS,Regular,110.0,100.01742499999999,0.4450841666666667,-99.57234083333334,1.0,0,1
VCV00011485/082021,2020-08-24,2020,3,8,August,Monday,0,Susee Transporter,Daimler India Commercial Vehicles Pvt Lt,TN85B2698,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,69.0,100.02121194444445,22.631775833333332,-77.38943611111111,1.0,0,1
VCV00011488/082021,2020-08-24,2020,3,8,August,Monday,0,Ragul Transport,Daimler India Commercial Vehicles Pvt Lt,TN19AL2181,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,3.0,100.008,21.993680555555557,-78.01431944444444,1.0,0,1
VCV00012153/082021,2020-08-25,2020,3,8,August,Tuesday,0,Sri Pachiamman Transport,Ashok Leyland Limited,TN28AL5055,,Unknown,HOSUR,KARNATAKA,HOSUR,KARNATAKA,VAMOSYS,Regular,110.0,100.02179444444445,0.42707222222222224,-99.59472222222222,1.0,0,1
VCV00012150/082021,2020-08-25,2020,3,8,August,Tuesday,0,Ctc Translogistic Pvt Ltd,Jay Bharat Maruti Limited,HR47C3126,32 FT Single-Axle 7MT - HCV,HCV,AHMEDABAD,GUJARAT,GURGAON,Haryana,CONSENT TRACK,Regular,882.0,100.03333888888889,14.604841666666667,-85.42849722222223,1.0,0,1
VCV00012121/082021,2020-08-25,2020,3,8,August,Tuesday,0,Sri Pachiamman Transport,Ashok Leyland Limited,TN28AL5055,,Unknown,HOSUR,KARNATAKA,HOSUR,KARNATAKA,VAMOSYS,Regular,110.0,100.00777583333334,0.4125508333333333,-99.595225,1.0,0,1
VCV00012144/082021,2020-08-25,2020,3,8,August,Tuesday,0,Sri Pachiamman Transport,Ashok Leyland Limited,TN60F8519,,Unknown,HOSUR,KARNATAKA,HOSUR,KARNATAKA,VAMOSYS,Regular,110.0,100.17266944444444,0.35955000000000004,-99.81311944444444,1.0,0,1
VCV00011607/082021,2020-08-24,2020,3,8,August,Monday,0,Ctc Translogistic Pvt Ltd,Jay Bharat Maruti Limited,HR47C3126,32 FT Single-Axle 7MT - HCV,HCV,AHMEDABAD,GUJARAT,GURGAON,Haryana,CONSENT TRACK,Regular,882.0,100.06388694444445,32.955154722222225,-67.10873222222222,1.0,0,1
VCV00011475/082021,2020-08-24,2020,3,8,August,Monday,0,Namakkal Sri Anjinaya Transport,Daimler India Commercial Vehicles Pvt Lt,AP39TJ1844,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,29.0,100.01428527777779,21.574761111111112,-78.43952416666667,1.0,0,1
VCV00011657/082021,2020-08-24,2020,3,8,August,Monday,0,Vj Logistics,Daimler India Commercial Vehicles Pvt Lt,TN30BC5917,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,103.0,100.0177361111111,17.277194444444444,-82.74054166666667,1.0,0,1
VCV00012024/082021,2020-08-25,2020,3,8,August,Tuesday,0,Namakkal Sri Anjinaya Transport,Daimler India Commercial Vehicles Pvt Lt,TN88D4133,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,20.0,100.01258805555555,0.5106527777777777,-99.50193527777778,1.0,0,1
AEIBK2027124,2020-08-24,2020,3,8,August,Monday,0,Apace Transco Pvt. Ltd.,Ford India Private Limited,HR38T3190,32 FT Multi-Axle 14MT - HCV,HCV,Gurgaon,Haryana,Ahmedabad,Gujarat,APACE_TRANSCO,Regular,1000.0,99.09166666666667,23.077294444444444,-76.01437222222222,1.0,0,0
VCV00011115/082021,2020-08-22,2020,3,8,August,Saturday,1,Vinayaka Roadlines,Ashok Leyland Limited,TN23AZ8289,,Unknown,CHENNAI,TAMIL NADU,HOSUR,TAMIL NADU,CONSENT TRACK,Regular,350.0,100.02485277777777,73.72555555555556,-26.299297222222222,1.0,0,1
VCV00011735/082021,2020-08-24,2020,3,8,August,Monday,0,Vj Logistics,Daimler India Commercial Vehicles Pvt Lt,TN30BC9320,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,29.0,100.01428416666667,14.477688055555557,-85.53659611111111,1.0,0,1
VCV00010240/082021,2020-08-20,2020,3,8,August,Thursday,0,Brindavan Roadways,Ashok Leyland Limited,TN70T5805,1 MT Tata Ace (Closed Body),Other,HOSUR,KARNATAKA,CHENNAI,TAMIL NADU,CONSENT TRACK,Regular,570.0,100.01273333333334,119.12155194444445,19.10881861111111,0.0,0,1
AEIBK2026510,2020-08-20,2020,3,8,August,Thursday,0,Ekta Transport Company,Lucas Tvs Ltd,HR47C9396,32 FT Multi-Axle 14MT - HCV,HCV,Tiruvallur,Tamil Nadu,Gurgaon,Haryana,EKTA,Regular,2300.0,73.15305555555555,114.24977305555556,41.0967175,0.0,0,0
VCV00011565/082021,2020-08-24,2020,3,8,August,Monday,0,Vj Logistics,Daimler India Commercial Vehicles Pvt Lt,TN30BF9653,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,585.0,100.01974444444446,17.624465833333332,-82.39527861111112,1.0,0,1
VCV00011540/082021,2020-08-24,2020,3,8,August,Monday,0,Pachaiyammal Roadways,Ashok Leyland Limited,TN48E1822,,Unknown,CHENNAI,TAMIL NADU,HOSUR,KARNATAKA,CONSENT TRACK,Regular,310.0,100.04240916666667,18.04293527777778,-81.9994738888889,1.0,0,1
VCV00011087/082021,2020-08-22,2020,3,8,August,Saturday,1,Arvinth Transport,Daimler India Commercial Vehicles Pvt Lt,TN88A0823,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,585.0,100.017325,77.68228805555556,-22.335036944444443,1.0,0,1
VCV00011338/082021,2020-08-24,2020,3,8,August,Monday,0,S D Chavan,Daimler India Commercial Vehicles Pvt Lt,MH04FJ0352,17 FT Open 5MT - MCV,MCV,PUNE,MAHARASHTRA,PUNE,MAHARASHTRA,VAMOSYS,Regular,395.0,100.11513611111111,23.690482499999998,-76.42465361111113,1.0,0,1
MVCV0001427/082021,2020-08-25,2020,3,8,August,Tuesday,0,Oms Logistics Pvt Ltd,Daimler India Commercial Vehicles Pvt Lt,MH14DM1441,,Unknown,PUNE,MAHARASHTRA,PUNE,MAHARASHTRA,CONSENT TRACK,Market,1340.0,100.0,3.882795277777778,-96.11720472222221,1.0,0,1
AEIBK2026860,2020-08-25,2020,3,8,August,Tuesday,0,Aman Roadways,Getrag Transmissions India Pvt Ltd,MH14EM1969,32 FT Single-Axle 7MT - HCV,HCV,Pune,Maharashtra,Ahmedabad,Gujarat,NUEVASTECH,Regular,700.0,7.618333333333333,14.719725833333333,7.101392499999999,0.0,0,0
AEIBK2026984,2020-08-24,2020,3,8,August,Monday,0,Vj Logistics,Daimler India Commercial Vehicles Pvt Lt,TN30BC1659,32 FT Multi-Axle 14MT - HCV,HCV,Pune,Maharashtra,Kanchipuram,Tamil Nadu,VAMOSYS,Regular,1290.0,38.75138888888889,22.543230555555557,-16.208158333333333,1.0,0,0
VCV00011614/082021,2020-08-24,2020,3,8,August,Monday,0,Susee Transporter,Daimler India Commercial Vehicles Pvt Lt,TN12C9762,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,15.0,100.01816194444444,15.315777777777779,-84.70238416666666,1.0,0,1
VCV00011506/082021,2020-08-24,2020,3,8,August,Monday,0,Arvinth Transport,Daimler India Commercial Vehicles Pvt Lt,TN28AQ0975,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,21.0,100.01371388888889,17.290419444444446,-82.72329444444443,1.0,0,1
VCV00011948/082021,2020-08-25,2020,3,8,August,Tuesday,0,Namakkal Sri Anjinaya Transport,Daimler India Commercial Vehicles Pvt Lt,TN88D4134,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,20.0,100.01940472222223,5.340922222222222,-94.6784825,1.0,0,1
VCV00011942/082021,2020-08-25,2020,3,8,August,Tuesday,0,Sr Transports,Lucas Tvs Ltd,TN18AB5514,,Unknown,PONDY,PONDICHERRY,CHENNAI,TAMIL NADU,VAMOSYS,Regular,175.0,100.20729250000001,5.563664722222222,-94.64362777777778,1.0,0,1
AEIBK2027009,2020-08-22,2020,3,8,August,Saturday,1,Ekta Transport Company,Ford India Private Limited,HR47D6328,32 FT Multi-Axle 14MT - HCV,HCV,Gurgaon,Haryana,Kanchipuram,Tamil Nadu,EKTA,Regular,2425.0,99.0175,67.53959805555556,-31.477901944444444,1.0,0,0
